case index 3 = {
num freq, 4701
num column, 38
Waveln,  combin,  H2O,  umix,  O3,  trace,  N2,  H2Ocnt,  molec,  aercld,  HNO3,  aercld,  CO2,  CO,  CH4,  N2O,  O2,  NH3,  NO,  NO2,  SO2,  cloud,  F11,  F12,  CCl3F,  CF4,  F22,  F113,  F114,  R115,  ClONO2,  HNO4,  CHCl2F,  CCl4,  N2O5,  H2-H2,  H2-HE,  H2-CH4,  CH4-CH4
  [nm],  trans,  trans,  trans,  trans,  trans,  trans,  trans,  scat,  trans,  trans,  abtrns,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans
300, 0.000522203, 1, 1, 0.0183192, 0.997066, 1, 1, 0.246243, 0.114535, 1, 0.571415, 1, 1, 1, 1, 1, 1, 1, 0.999278, 0.997786, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
301, 0.000883868, 1, 1, 0.0303092, 0.997346, 1, 1, 0.251211, 0.115012, 1, 0.572311, 1, 1, 1, 1, 1, 1, 1, 0.999257, 0.998087, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
302, 0.0014056, 1, 1, 0.0471192, 0.997457, 1, 1, 0.256187, 0.115528, 1, 0.573177, 1, 1, 1, 1, 1, 1, 1, 0.99921, 0.998246, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
303, 0.00210964, 1, 1, 0.0691565, 0.99759, 1, 1, 0.26117, 0.116058, 1, 0.574035, 1, 1, 1, 1, 1, 1, 1, 0.999157, 0.998432, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
304, 0.00302255, 1, 1, 0.0968611, 0.997657, 1, 1, 0.266158, 0.116589, 1, 0.574889, 1, 1, 1, 1, 1, 1, 1, 0.999124, 0.998533, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
305, 0.00415236, 1, 1, 0.130183, 0.997779, 1, 1, 0.27115, 0.11712, 1, 0.575738, 1, 1, 1, 1, 1, 1, 1, 0.999106, 0.998674, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
306, 0.00550747, 1, 1, 0.168886, 0.997827, 1, 1, 0.276144, 0.117651, 1, 0.576577, 1, 1, 1, 1, 1, 1, 1, 0.99909, 0.998737, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
307, 0.00706187, 1, 1, 0.211942, 0.9979, 1, 1, 0.281138, 0.118181, 1, 0.577412, 1, 1, 1, 1, 1, 1, 1, 0.999066, 0.998832, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
308, 0.00879075, 1, 1, 0.258203, 0.997965, 1, 1, 0.286133, 0.118713, 1, 0.578247, 1, 1, 1, 1, 1, 1, 1, 0.999032, 0.998932, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
309, 0.0106751, 1, 1, 0.306955, 0.998024, 1, 1, 0.291127, 0.119246, 1, 0.579078, 1, 1, 1, 1, 1, 1, 1, 0.998985, 0.999038, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
310, 0.0126741, 1, 1, 0.356889, 0.998081, 1, 1, 0.296118, 0.119777, 1, 0.579904, 1, 1, 1, 1, 1, 1, 1, 0.998943, 0.999137, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
311, 0.0147779, 1, 1, 0.407565, 0.998153, 1, 1, 0.301105, 0.120305, 1, 0.580722, 1, 1, 1, 1, 1, 1, 1, 0.998904, 0.999249, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
312, 0.0169139, 1, 1, 0.457021, 0.998236, 1, 1, 0.306087, 0.120833, 1, 0.581536, 1, 1, 1, 1, 1, 1, 1, 0.998877, 0.999359, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
313, 0.0191731, 1, 1, 0.507653, 0.998297, 1, 1, 0.311063, 0.121362, 1, 0.582349, 1, 1, 1, 1, 1, 1, 1, 0.99885, 0.999444, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
314, 0.0213362, 1, 1, 0.55381, 0.998355, 1, 1, 0.316034, 0.121892, 1, 0.583161, 1, 1, 1, 1, 1, 1, 1, 0.998825, 0.999529, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
315, 0.0235655, 1, 1, 0.599711, 0.998379, 1, 1, 0.320995, 0.12242, 1, 0.583967, 1, 1, 1, 1, 1, 1, 1, 0.998787, 0.99959, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
316, 0.0255962, 1, 1, 0.638979, 0.99839, 1, 1, 0.325947, 0.122945, 1, 0.584765, 1, 1, 1, 1, 1, 1, 1, 0.998744, 0.999646, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
317, 0.0276932, 1, 1, 0.678118, 0.998385, 1, 1, 0.33089, 0.12347, 1, 0.58556, 1, 1, 1, 1, 1, 1, 1, 0.998692, 0.999693, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
318, 0.0297392, 1, 1, 0.71457, 0.998393, 1, 1, 0.335822, 0.123996, 1, 0.586353, 1, 1, 1, 1, 1, 1, 1, 0.998643, 0.999749, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
319, 0.0318493, 1, 1, 0.75113, 0.998413, 1, 1, 0.340742, 0.124523, 1, 0.587145, 1, 1, 1, 1, 1, 1, 1, 0.998609, 0.999804, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
320, 0.0338068, 1, 1, 0.782725, 0.998425, 1, 1, 0.345649, 0.125048, 1, 0.587932, 1, 1, 1, 1, 1, 1, 1, 0.998582, 0.999844, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
321, 0.0356413, 1, 1, 0.810503, 0.998435, 1, 1, 0.350543, 0.125572, 1, 0.588712, 1, 1, 1, 1, 1, 1, 1, 0.998557, 0.999878, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
