case index 7 = {
num freq, 4701
num column, 38
Waveln,  combin,  H2O,  umix,  O3,  trace,  N2,  H2Ocnt,  molec,  aercld,  HNO3,  aercld,  CO2,  CO,  CH4,  N2O,  O2,  NH3,  NO,  NO2,  SO2,  cloud,  F11,  F12,  CCl3F,  CF4,  F22,  F113,  F114,  R115,  ClONO2,  HNO4,  CHCl2F,  CCl4,  N2O5,  H2-H2,  H2-HE,  H2-CH4,  CH4-CH4
  [nm],  trans,  trans,  trans,  trans,  trans,  trans,  trans,  scat,  trans,  trans,  abtrns,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans
300, 1.03965e-08, 1, 1, 7.95963e-05, 0.992652, 1, 1, 0.0294795, 0.00416265, 1, 0.242674, 1, 1, 1, 1, 1, 1, 1, 0.998217, 0.994425, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
301, 3.4652e-08, 1, 1, 0.000251007, 0.993357, 1, 1, 0.0309976, 0.00420667, 1, 0.243638, 1, 1, 1, 1, 1, 1, 1, 0.998164, 0.995184, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
302, 1.00429e-07, 1, 1, 0.000689715, 0.993639, 1, 1, 0.0325644, 0.00425459, 1, 0.244572, 1, 1, 1, 1, 1, 1, 1, 0.998049, 0.99558, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
303, 2.55254e-07, 1, 1, 0.00166184, 0.993973, 1, 1, 0.0341801, 0.00430412, 1, 0.245499, 1, 1, 1, 1, 1, 1, 1, 0.997918, 0.996047, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
304, 6.00555e-07, 1, 1, 0.00369902, 0.994146, 1, 1, 0.0358448, 0.00435415, 1, 0.246425, 1, 1, 1, 1, 1, 1, 1, 0.997835, 0.996304, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
305, 1.24685e-06, 1, 1, 0.00730164, 0.994453, 1, 1, 0.0375588, 0.00440451, 1, 0.247346, 1, 1, 1, 1, 1, 1, 1, 0.997789, 0.996656, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
306, 2.46134e-06, 1, 1, 0.0136405, 0.994575, 1, 1, 0.0393221, 0.00445511, 1, 0.24826, 1, 1, 1, 1, 1, 1, 1, 0.997753, 0.996815, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
307, 4.39968e-06, 1, 1, 0.0231876, 0.994757, 1, 1, 0.0411347, 0.00450612, 1, 0.24917, 1, 1, 1, 1, 1, 1, 1, 0.997694, 0.997056, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
308, 7.44095e-06, 1, 1, 0.0371941, 0.994924, 1, 1, 0.0429967, 0.00455762, 1, 0.250082, 1, 1, 1, 1, 1, 1, 1, 0.997611, 0.997307, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
309, 1.18686e-05, 1, 1, 0.0563213, 0.995075, 1, 1, 0.0449081, 0.00460953, 1, 0.250993, 1, 1, 1, 1, 1, 1, 1, 0.997494, 0.997574, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
310, 1.78766e-05, 1, 1, 0.0806906, 0.995219, 1, 1, 0.0468687, 0.00466161, 1, 0.2519, 1, 1, 1, 1, 1, 1, 1, 0.99739, 0.997824, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
311, 2.59815e-05, 1, 1, 0.111341, 0.995405, 1, 1, 0.0488786, 0.00471379, 1, 0.252799, 1, 1, 1, 1, 1, 1, 1, 0.997294, 0.998106, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
312, 3.60227e-05, 1, 1, 0.146879, 0.995615, 1, 1, 0.0509375, 0.00476627, 1, 0.253697, 1, 1, 1, 1, 1, 1, 1, 0.997228, 0.998383, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
313, 4.8996e-05, 1, 1, 0.189955, 0.995767, 1, 1, 0.0530452, 0.00481926, 1, 0.254595, 1, 1, 1, 1, 1, 1, 1, 0.997163, 0.9986, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
314, 6.35044e-05, 1, 1, 0.234507, 0.995912, 1, 1, 0.0552016, 0.00487266, 1, 0.255494, 1, 1, 1, 1, 1, 1, 1, 0.997097, 0.998813, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
315, 8.10722e-05, 1, 1, 0.28507, 0.995977, 1, 1, 0.0574063, 0.00492623, 1, 0.256389, 1, 1, 1, 1, 1, 1, 1, 0.997007, 0.998967, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
316, 9.90109e-05, 1, 1, 0.332112, 0.996008, 1, 1, 0.0596592, 0.00497988, 1, 0.257276, 1, 1, 1, 1, 1, 1, 1, 0.996898, 0.999107, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
317, 0.000120463, 1, 1, 0.384851, 0.995998, 1, 1, 0.0619599, 0.0050338, 1, 0.258161, 1, 1, 1, 1, 1, 1, 1, 0.99677, 0.999225, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
318, 0.000143661, 1, 1, 0.437857, 0.996022, 1, 1, 0.0643079, 0.0050882, 1, 0.259047, 1, 1, 1, 1, 1, 1, 1, 0.99665, 0.999369, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
319, 0.00017015, 1, 1, 0.495117, 0.996069, 1, 1, 0.066703, 0.00514306, 1, 0.259934, 1, 1, 1, 1, 1, 1, 1, 0.996565, 0.999503, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
