case index 12 = {
num freq, 3000
num column, 38
Waveln,  combin,  H2O,  umix,  O3,  trace,  N2,  H2Ocnt,  molec,  aercld,  HNO3,  aercld,  CO2,  CO,  CH4,  N2O,  O2,  NH3,  NO,  NO2,  SO2,  cloud,  F11,  F12,  CCl3F,  CF4,  F22,  F113,  F114,  R115,  ClONO2,  HNO4,  CHCl2F,  CCl4,  N2O5,  H2-H2,  H2-HE,  H2-CH4,  CH4-CH4
  [nm],  trans,  trans,  trans,  trans,  trans,  trans,  trans,  scat,  trans,  trans,  abtrns,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans
2001, 0.268334, 0.952642, 0.319701, 1, 0.999974, 1, 0.998983, 0.999433, 0.876202, 1, 0.942675, 0.319759, 1, 0.999992, 0.999831, 1, 0.999974, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2002, 0.216514, 0.928109, 0.266147, 1, 0.999979, 1, 0.999033, 0.999434, 0.876261, 1, 0.942694, 0.266189, 1, 0.999995, 0.999849, 1, 0.999979, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2003, 0.189207, 0.904421, 0.240274, 1, 0.999986, 1, 0.99908, 0.999435, 0.876318, 1, 0.942711, 0.240306, 1, 0.999995, 0.999873, 1, 0.999986, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2004, 0.171712, 0.903916, 0.218685, 1, 0.999983, 1, 0.999125, 0.999437, 0.876375, 1, 0.942729, 0.21871, 1, 0.999993, 0.99989, 1, 0.999983, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2005, 0.174645, 0.909966, 0.219984, 1, 0.999972, 1, 0.999165, 0.999438, 0.876432, 1, 0.942746, 0.220006, 1, 0.999987, 0.999908, 1, 0.999972, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2006, 0.204243, 0.920494, 0.252469, 1, 0.999978, 1, 0.999203, 0.999439, 0.876489, 1, 0.942764, 0.25249, 1, 0.999981, 0.999927, 1, 0.999978, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2007, 0.266573, 0.948172, 0.318536, 1, 0.999987, 1, 0.999239, 0.99944, 0.876546, 1, 0.942782, 0.318566, 1, 0.999977, 0.999934, 1, 0.999987, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2008, 0.341283, 0.973183, 0.398164, 1, 0.999988, 1, 0.999273, 0.999441, 0.876602, 1, 0.942799, 0.398224, 1, 0.999981, 0.999892, 1, 0.999988, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2009, 0.384204, 0.989444, 0.442679, 0.999999, 0.999982, 1, 0.999304, 0.999442, 0.876659, 1, 0.942817, 0.442775, 1, 0.999989, 0.999822, 1, 0.999982, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
