case index 0 = {
num freq, 9788
num column, 38
Waveln,  combin,  H2O,  umix,  O3,  trace,  N2,  H2Ocnt,  molec,  aercld,  HNO3,  aercld,  CO2,  CO,  CH4,  N2O,  O2,  NH3,  NO,  NO2,  SO2,  cloud,  F11,  F12,  CCl3F,  CF4,  F22,  F113,  F114,  R115,  ClONO2,  HNO4,  CHCl2F,  CCl4,  N2O5,  H2-H2,  H2-HE,  H2-CH4,  CH4-CH4
  [nm],  trans,  trans,  trans,  trans,  trans,  trans,  trans,  scat,  trans,  trans,  abtrns,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans
212.5, 7.52106e-24, 1, 2.79978e-17, 0.000587808, 0.987779, 1, 1, 0.00327746, 0.443606, 1, 0.773581, 1, 1, 1, 1, 2.79978e-17, 1, 1, 0.997333, 0.990426, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
213.5, 1.01023e-23, 1, 9.75947e-17, 0.000246626, 0.988756, 1, 1, 0.00372295, 0.444333, 1, 0.774641, 1, 1, 1, 1, 9.75947e-17, 1, 1, 0.997379, 0.991361, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
214.5, 1.28807e-23, 1, 3.61434e-16, 9.4086e-05, 0.989901, 1, 1, 0.0042132, 0.445054, 1, 0.775687, 1, 1, 1, 1, 3.61434e-16, 1, 1, 0.997476, 0.992404, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
215.5, 1.52931e-23, 1, 1.4041e-15, 3.24395e-05, 0.9909, 1, 1, 0.00475103, 0.44577, 1, 0.77672, 1, 1, 1, 1, 1.4041e-15, 1, 1, 0.997445, 0.993439, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
216.5, 1.67185e-23, 1, 5.65341e-15, 1.0007e-05, 0.991603, 1, 1, 0.00533907, 0.44648, 1, 0.777739, 1, 1, 1, 1, 5.65341e-15, 1, 1, 0.997354, 0.994234, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
217.5, 1.6782e-23, 1, 2.33296e-14, 2.74392e-06, 0.992367, 1, 1, 0.00597999, 0.447187, 1, 0.778755, 1, 1, 1, 1, 2.33296e-14, 1, 1, 0.997398, 0.994954, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
218.5, 1.53998e-23, 1, 9.7654e-14, 6.6908e-07, 0.993206, 1, 1, 0.00667638, 0.447893, 1, 0.779764, 1, 1, 1, 1, 9.7654e-14, 1, 1, 0.997573, 0.995622, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
219.5, 1.27842e-23, 1, 4.10715e-13, 1.45831e-07, 0.993733, 1, 1, 0.00743082, 0.448596, 1, 0.780764, 1, 1, 1, 1, 4.10715e-13, 1, 1, 0.997672, 0.996057, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
220.5, 9.41972e-24, 1, 1.72078e-12, 2.84396e-08, 0.994048, 1, 1, 0.00824585, 0.449293, 1, 0.781749, 1, 1, 1, 1, 1.72078e-12, 1, 1, 0.997597, 0.996442, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
221.5, 6.02438e-24, 1, 7.12638e-12, 4.93784e-09, 0.994604, 1, 1, 0.00912407, 0.449984, 1, 0.782719, 1, 1, 1, 1, 7.12638e-12, 1, 1, 0.997561, 0.997037, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
222.5, 3.31189e-24, 1, 2.89713e-11, 7.51939e-10, 0.995404, 1, 1, 0.0100678, 0.450675, 1, 0.783685, 1, 1, 1, 1, 2.89713e-11, 1, 1, 0.997725, 0.997672, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
223.5, 1.56116e-24, 1, 1.14909e-10, 9.89612e-11, 0.996103, 1, 1, 0.0110794, 0.451366, 1, 0.784649, 1, 1, 1, 1, 1.14909e-10, 1, 1, 0.997961, 0.998141, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
224.5, 6.27695e-25, 1, 4.42282e-10, 1.12372e-11, 0.996484, 1, 1, 0.0121612, 0.452054, 1, 0.785606, 1, 1, 1, 1, 4.42282e-10, 1, 1, 0.998053, 0.998426, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
225.5, 2.15014e-25, 1, 1.6443e-09, 1.10298e-12, 0.99663, 1, 1, 0.0133151, 0.452737, 1, 0.786548, 1, 1, 1, 1, 1.6443e-09, 1, 1, 0.997986, 0.998641, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
226.5, 6.30664e-26, 1, 5.88134e-09, 9.35013e-14, 0.99687, 1, 1, 0.0145434, 0.453413, 1, 0.787475, 1, 1, 1, 1, 5.88134e-09, 1, 1, 0.997983, 0.998884, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
227.5, 1.57841e-26, 1, 2.01717e-08, 6.88479e-15, 0.997353, 1, 1, 0.0158476, 0.454086, 1, 0.788394, 1, 1, 1, 1, 2.01717e-08, 1, 1, 0.998197, 0.999159, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
228.5, 3.3472e-27, 1, 6.61598e-08, 4.4353e-16, 0.997851, 1, 1, 0.01723, 0.454762, 1, 0.789315, 1, 1, 1, 1, 6.61598e-08, 1, 1, 0.998451, 0.999392, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
229.5, 6.08622e-28, 1, 2.07061e-07, 2.48973e-17, 0.998113, 1, 1, 0.0186922, 0.455433, 1, 0.790231, 1, 1, 1, 1, 2.07061e-07, 1, 1, 0.998569, 0.999542, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
230.5, 9.68213e-29, 1, 6.17344e-07, 1.22007e-18, 0.9982, 1, 1, 0.0202356, 0.4561, 1, 0.791133, 1, 1, 1, 1, 6.17344e-07, 1, 1, 0.998567, 0.99963, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
231.5, 1.35031e-29, 1, 1.75139e-06, 5.34309e-20, 0.998332, 1, 1, 0.0218617, 0.456759, 1, 0.792022, 1, 1, 1, 1, 1.75139e-06, 1, 1, 0.998566, 0.999753, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
232.5, 1.64218e-30, 1, 4.7243e-06, 2.12602e-21, 0.998589, 1, 1, 0.0235717, 0.457417, 1, 0.792902, 1, 1, 1, 1, 4.7243e-06, 1, 1, 0.998713, 0.999892, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
233.5, 1.70209e-31, 1, 1.21132e-05, 7.68016e-23, 0.998905, 1, 1, 0.0253668, 0.458074, 1, 0.793781, 1, 1, 1, 1, 1.21132e-05, 1, 1, 0.998977, 0.999932, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
234.5, 1.48231e-32, 1, 2.95224e-05, 2.48261e-24, 0.99909, 1, 1, 0.0272479, 0.458728, 1, 0.794653, 1, 1, 1, 1, 2.95224e-05, 1, 1, 0.999148, 0.999942, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
235.5, 1.13602e-33, 1, 6.84195e-05, 7.00326e-26, 0.999116, 1, 1, 0.029216, 0.459378, 1, 0.795516, 1, 1, 1, 1, 6.84195e-05, 1, 1, 0.999184, 0.999952, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
236.5, 7.84748e-35, 1, 0.00015088, 1.77816e-27, 0.999124, 1, 1, 0.0312716, 0.460024, 1, 0.796368, 1, 1, 1, 1, 0.00015088, 1, 1, 0.999189, 0.999948, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
237.5, 4.7293e-36, 1, 0.00031688, 4.24977e-29, 0.999175, 1, 1, 0.0334154, 0.460667, 1, 0.797208, 1, 1, 1, 1, 0.00031688, 1, 1, 0.999234, 0.999943, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
238.5, 2.53421e-37, 1, 0.00063457, 9.31538e-31, 0.999287, 1, 1, 0.0356482, 0.461311, 1, 0.798051, 1, 1, 1, 1, 0.00063457, 1, 1, 0.999356, 0.999939, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
239.5, 1.22722e-38, 1, 0.00121327, 1.8888e-32, 0.999421, 1, 1, 0.0379697, 0.461951, 1, 0.798885, 1, 1, 1, 1, 0.00121327, 1, 1, 0.999508, 0.999919, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
240.5, 5.54256e-40, 1, 0.00221814, 3.70543e-34, 0.999544, 1, 1, 0.0403803, 0.462586, 1, 0.799711, 1, 1, 1, 1, 0.00221814, 1, 1, 0.999618, 0.999916, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
241.5, 2.36455e-41, 1, 0.00388413, 1.65277e-35, 0.999555, 1, 1, 0.0428801, 0.463216, 1, 0.800521, 1, 1, 1, 1, 0.00388413, 1, 1, 0.999622, 0.999912, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
242.5, 0, 1, 0.00652571, 1.01066e-35, 0.999497, 1, 1, 0.0454687, 0.463843, 1, 0.801328, 1, 1, 1, 1, 0.00652571, 1, 1, 0.999588, 0.999898, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
243.5, 0, 1, 0.0105389, 1.00011e-35, 0.999529, 1, 1, 0.0481462, 0.464471, 1, 0.802138, 1, 1, 1, 1, 0.0105389, 1, 1, 0.999657, 0.999881, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
244.5, 0, 1, 0.0163919, 9.99996e-36, 0.999568, 1, 1, 0.0509117, 0.465095, 1, 0.802936, 1, 1, 1, 1, 0.0163919, 1, 1, 0.999732, 0.999857, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
245.5, 0, 1, 0.0246024, 1e-35, 0.999603, 1, 1, 0.0537651, 0.465715, 1, 0.803726, 1, 1, 1, 1, 0.0246024, 1, 1, 0.999784, 0.999821, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
