case index 206 = {
los index, 0
num freq, 1001
num column, 15
Waveln,  combin,  path,  path thermal,  surface,  path multiple,  sing,  grnd,  drct,  total,  irrad,  irrad,  - nat log,  direct,  ToA,  bbody
  [nm],  path trans,  emission,   scat,   emission,   scat,  scat,  rflt,  rflt,   rad,   ref,  @obs,  path trans,  emiss,  irrad,  temp[K]
2000, 0.238455, 5.46034e-07, 3.07062e-08, 0, 1.85192e-08, 3.20151e-07, 0, 0, 9.1541e-07, 1.33664e-05, 1.63463e-05, 1.43357, 0.934994, 5.60153e-05, 269.121
2001, 0.174197, 6.31099e-07, 3.09631e-08, 0, 1.36541e-08, 2.39207e-07, 0, 0, 9.14923e-07, 9.74944e-06, 1.22874e-05, 1.74757, 0.935065, 5.59066e-05, 269.006
2002, 0.122501, 7.10268e-07, 3.09897e-08, 0, 9.7199e-09, 1.72644e-07, 0, 0, 9.23622e-07, 6.84509e-06, 8.93828e-06, 2.09964, 0.935132, 5.58199e-05, 268.992
2003, 0.0969029, 7.54103e-07, 3.09794e-08, 0, 7.77826e-09, 1.3873e-07, 0, 0, 9.31591e-07, 5.40469e-06, 7.21236e-06, 2.33405, 0.935198, 5.57476e-05, 268.969
2004, 0.0912538, 7.64997e-07, 3.12713e-08, 0, 7.35976e-09, 1.30441e-07, 0, 0, 9.3407e-07, 5.08076e-06, 6.77384e-06, 2.39411, 0.935264, 5.56592e-05, 268.887
2005, 0.0941672, 7.63404e-07, 3.19414e-08, 0, 7.56418e-09, 1.32867e-07, 0, 0, 9.35776e-07, 5.23413e-06, 6.88317e-06, 2.36268, 0.935331, 5.55687e-05, 268.796
2006, 0.119458, 7.2915e-07, 3.27003e-08, 0, 9.43359e-09, 1.62738e-07, 0, 0, 9.34022e-07, 6.62837e-06, 8.36878e-06, 2.12479, 0.935396, 5.5502e-05, 268.669
2007, 0.176986, 6.44385e-07, 3.32644e-08, 0, 1.37454e-08, 2.32069e-07, 0, 0, 9.23464e-07, 9.80631e-06, 1.1824e-05, 1.73169, 0.935462, 5.54381e-05, 268.446
2008, 0.250184, 5.38104e-07, 3.3576e-08, 0, 1.92562e-08, 3.19621e-07, 0, 0, 9.10557e-07, 1.38448e-05, 1.61852e-05, 1.38556, 0.935528, 5.53627e-05, 268.196
2009, 0.292613, 4.84339e-07, 3.37639e-08, 0, 2.24242e-08, 3.69315e-07, 0, 0, 9.09842e-07, 1.61756e-05, 1.86603e-05, 1.22891, 0.935594, 5.52825e-05, 268.079
2010, 0.264872, 5.27137e-07, 3.42883e-08, 0, 2.03088e-08, 3.35709e-07, 0, 0, 9.17443e-07, 1.46259e-05, 1.69846e-05, 1.32851, 0.93566, 5.52015e-05, 268.054
2011, 0.213586, 6.0247e-07, 3.47468e-08, 0, 1.64394e-08, 2.74891e-07, 0, 0, 9.28547e-07, 1.17766e-05, 1.39585e-05, 1.54372, 0.935726, 5.512e-05, 268.067
2012, 0.187659, 6.53454e-07, 3.47664e-08, 0, 1.44413e-08, 2.44174e-07, 0, 0, 9.46836e-07, 1.03299e-05, 1.24463e-05, 1.67313, 0.935792, 5.50335e-05, 268.154
2013, 0.182739, 6.80789e-07, 3.47008e-08, 0, 1.39787e-08, 2.38349e-07, 0, 0, 9.67817e-07, 1.00432e-05, 1.21889e-05, 1.6997, 0.935858, 5.49413e-05, 268.267
2014, 0.189959, 6.86241e-07, 3.482e-08, 0, 1.44157e-08, 2.4729e-07, 0, 0, 9.82767e-07, 1.04242e-05, 1.2675e-05, 1.66095, 0.935924, 5.48598e-05, 268.313
2015, 0.201487, 6.80235e-07, 3.51847e-08, 0, 1.51718e-08, 2.61553e-07, 0, 0, 9.92145e-07, 1.10412e-05, 1.34313e-05, 1.60203, 0.93599, 5.4792e-05, 268.3
2016, 0.207297, 6.81686e-07, 3.58035e-08, 0, 1.54961e-08, 2.69111e-07, 0, 0, 1.0021e-06, 1.1343e-05, 1.38639e-05, 1.5736, 0.936056, 5.47197e-05, 268.293
2017, 0.219375, 6.74673e-07, 3.62944e-08, 0, 1.62882e-08, 2.83389e-07, 0, 0, 1.01065e-06, 1.19844e-05, 1.46204e-05, 1.51697, 0.936122, 5.46407e-05, 268.271
2018, 0.251693, 6.38015e-07, 3.64084e-08, 0, 1.85681e-08, 3.20745e-07, 0, 0, 1.01374e-06, 1.37288e-05, 1.65081e-05, 1.37954, 0.936188, 5.45614e-05, 268.193
2019, 0.292875, 5.90791e-07, 3.64393e-08, 0, 2.1451e-08, 3.68615e-07, 0, 0, 1.0173e-06, 1.59528e-05, 1.89375e-05, 1.22801, 0.936254, 5.44824e-05, 268.121
2020, 0.333263, 5.48715e-07, 3.64378e-08, 0, 2.42598e-08, 4.14911e-07, 0, 0, 1.02432e-06, 1.8127e-05, 2.12966e-05, 1.09882, 0.93632, 5.4403e-05, 268.083
2021, 0.379172, 5.01985e-07, 3.60861e-08, 0, 2.75444e-08, 4.65343e-07, 0, 0, 1.03096e-06, 2.05944e-05, 2.38286e-05, 0.969765, 0.936386, 5.43251e-05, 268.04
2022, 0.433649, 4.47271e-07, 3.5347e-08, 0, 3.14779e-08, 5.24051e-07, 0, 0, 1.03815e-06, 2.35206e-05, 2.67574e-05, 0.835521, 0.936452, 5.42488e-05, 268.003
2023, 0.480324, 4.02719e-07, 3.48016e-08, 0, 3.47394e-08, 5.74375e-07, 0, 0, 1.04663e-06, 2.60167e-05, 2.9295e-05, 0.733294, 0.936518, 5.41722e-05, 267.977
2024, 0.523785, 3.58879e-07, 3.42217e-08, 0, 3.77671e-08, 6.20754e-07, 0, 0, 1.05162e-06, 2.83299e-05, 3.16263e-05, 0.646674, 0.936584, 5.40948e-05, 267.918
2025, 0.574253, 3.06726e-07, 3.3173e-08, 0, 4.14205e-08, 6.73357e-07, 0, 0, 1.05468e-06, 3.10147e-05, 3.4231e-05, 0.554686, 0.936651, 5.40168e-05, 267.84
2026, 0.619901, 2.63405e-07, 3.20995e-08, 0, 4.47455e-08, 7.19566e-07, 0, 0, 1.05982e-06, 3.34333e-05, 3.65123e-05, 0.478196, 0.936716, 5.39383e-05, 267.781
2027, 0.63851, 2.52314e-07, 3.1939e-08, 0, 4.5927e-08, 7.37036e-07, 0, 0, 1.06722e-06, 3.43889e-05, 3.7409e-05, 0.448619, 0.936782, 5.38581e-05, 267.745
2028, 0.637083, 2.63578e-07, 3.24772e-08, 0, 4.55256e-08, 7.33598e-07, 0, 0, 1.07518e-06, 3.42601e-05, 3.73007e-05, 0.450856, 0.936848, 5.37767e-05, 267.712
2029, 0.659073, 2.4694e-07, 3.20376e-08, 0, 4.7042e-08, 7.54003e-07, 0, 0, 1.08002e-06, 3.53873e-05, 3.83253e-05, 0.41692, 0.936914, 5.36973e-05, 267.651
2030, 0.699572, 2.06858e-07, 3.08074e-08, 0, 5.00777e-08, 7.9331e-07, 0, 0, 1.08105e-06, 3.75091e-05, 4.02404e-05, 0.357287, 0.93698, 5.36218e-05, 267.553
2031, 0.726198, 1.80673e-07, 3.00345e-08, 0, 5.20363e-08, 8.18233e-07, 0, 0, 1.08098e-06, 3.88844e-05, 4.14529e-05, 0.319933, 0.937046, 5.35474e-05, 267.446
2032, 0.733814, 1.75433e-07, 2.99575e-08, 0, 5.25158e-08, 8.23601e-07, 0, 0, 1.08151e-06, 3.92384e-05, 4.17224e-05, 0.3095, 0.937112, 5.34718e-05, 267.344
2033, 0.730607, 1.81607e-07, 3.03128e-08, 0, 5.21418e-08, 8.18045e-07, 0, 0, 1.08211e-06, 3.90109e-05, 4.14698e-05, 0.313879, 0.937178, 5.33953e-05, 267.243
2034, 0.741457, 1.70157e-07, 3.00615e-08, 0, 5.29053e-08, 8.26577e-07, 0, 0, 1.0797e-06, 3.95315e-05, 4.18873e-05, 0.299138, 0.937244, 5.33183e-05, 267.114
2035, 0.760839, 1.48417e-07, 2.94357e-08, 0, 5.43598e-08, 8.4368e-07, 0, 0, 1.07589e-06, 4.05072e-05, 4.27123e-05, 0.273334, 0.93731, 5.32418e-05, 266.972
2036, 0.769532, 1.3959e-07, 2.92919e-08, 0, 5.49423e-08, 8.50172e-07, 0, 0, 1.074e-06, 4.09129e-05, 4.30341e-05, 0.261973, 0.937376, 5.31662e-05, 266.848
2037, 0.767099, 1.44709e-07, 2.97062e-08, 0, 5.46069e-08, 8.45546e-07, 0, 0, 1.07457e-06, 4.07262e-05, 4.28296e-05, 0.265139, 0.937442, 5.30903e-05, 266.747
2038, 0.755201, 1.61095e-07, 3.05878e-08, 0, 5.3503e-08, 8.31515e-07, 0, 0, 1.0767e-06, 4.00378e-05, 4.21771e-05, 0.280771, 0.937508, 5.30141e-05, 266.661
2039, 0.733483, 1.86681e-07, 3.18369e-08, 0, 5.16577e-08, 8.08027e-07, 0, 0, 1.0782e-06, 3.88314e-05, 4.1067e-05, 0.30995, 0.937574, 5.2938e-05, 266.569
2040, 0.71141, 2.09576e-07, 3.30063e-08, 0, 4.98094e-08, 7.84534e-07, 0, 0, 1.07693e-06, 3.76076e-05, 3.99505e-05, 0.340507, 0.93764, 5.2862e-05, 266.451
2041, 0.714127, 2.01762e-07, 3.30179e-08, 0, 4.99372e-08, 7.85505e-07, 0, 0, 1.07022e-06, 3.76946e-05, 4.00014e-05, 0.336694, 0.937706, 5.2786e-05, 266.282
2042, 0.728001, 1.83355e-07, 3.2612e-08, 0, 5.0921e-08, 7.97611e-07, 0, 0, 1.0645e-06, 3.83725e-05, 4.05931e-05, 0.317453, 0.937772, 5.27103e-05, 266.122
2043, 0.72661, 1.8801e-07, 3.31018e-08, 0, 5.05923e-08, 7.95273e-07, 0, 0, 1.06698e-06, 3.82456e-05, 4.05135e-05, 0.319365, 0.937838, 5.26349e-05, 266.04
2044, 0.72239, 1.9852e-07, 3.37923e-08, 0, 5.00077e-08, 7.90411e-07, 0, 0, 1.07273e-06, 3.79683e-05, 4.03233e-05, 0.325191, 0.937904, 5.25595e-05, 265.988
2045, 0.729953, 1.93409e-07, 3.38101e-08, 0, 5.04698e-08, 7.96607e-07, 0, 0, 1.0743e-06, 3.83101e-05, 4.06489e-05, 0.314775, 0.93797, 5.24841e-05, 265.898
2046, 0.730018, 1.91639e-07, 3.39946e-08, 0, 5.05044e-08, 7.94907e-07, 0, 0, 1.07104e-06, 3.82603e-05, 4.05607e-05, 0.314686, 0.938036, 5.24085e-05, 265.762
2047, 0.702336, 2.17194e-07, 3.53503e-08, 0, 4.84876e-08, 7.65576e-07, 0, 0, 1.06661e-06, 3.6759e-05, 3.91009e-05, 0.353344, 0.938102, 5.23334e-05, 265.615
2048, 0.654288, 2.68135e-07, 3.76343e-08, 0, 4.4967e-08, 7.1556e-07, 0, 0, 1.0663e-06, 3.41968e-05, 3.6609e-05, 0.424208, 0.938169, 5.22588e-05, 265.507
2049, 0.600021, 3.3499e-07, 4.0233e-08, 0, 4.1007e-08, 6.58909e-07, 0, 0, 1.07514e-06, 3.13161e-05, 3.37817e-05, 0.510791, 0.938235, 5.2184e-05, 265.484
2050, 0.548376, 4.08608e-07, 4.27041e-08, 0, 3.72496e-08, 6.04792e-07, 0, 0, 1.09335e-06, 2.85792e-05, 3.10799e-05, 0.600793, 0.9383, 5.21086e-05, 265.548
2051, 0.50705, 4.74237e-07, 4.45951e-08, 0, 3.42815e-08, 5.6087e-07, 0, 0, 1.11398e-06, 2.6386e-05, 2.88767e-05, 0.679146, 0.938366, 5.20324e-05, 265.631
2052, 0.474971, 5.2815e-07, 4.59689e-08, 0, 3.20147e-08, 5.26238e-07, 0, 0, 1.13237e-06, 2.46802e-05, 2.71274e-05, 0.744502, 0.938432, 5.19564e-05, 265.691
2053, 0.448155, 5.75905e-07, 4.71743e-08, 0, 3.00957e-08, 4.97005e-07, 0, 0, 1.15018e-06, 2.32533e-05, 2.56503e-05, 0.802615, 0.938498, 5.18818e-05, 265.743
2054, 0.42935, 6.10638e-07, 4.81233e-08, 0, 2.87453e-08, 4.75859e-07, 0, 0, 1.16337e-06, 2.2245e-05, 2.45769e-05, 0.845484, 0.938564, 5.18078e-05, 265.753
2055, 0.423165, 6.25565e-07, 4.87052e-08, 0, 2.82772e-08, 4.67484e-07, 0, 0, 1.17003e-06, 2.1892e-05, 2.41462e-05, 0.859992, 0.93863, 5.17336e-05, 265.706
2056, 0.425112, 6.27104e-07, 4.92434e-08, 0, 2.83286e-08, 4.67649e-07, 0, 0, 1.17233e-06, 2.19602e-05, 2.41599e-05, 0.855403, 0.938696, 5.16594e-05, 265.621
2057, 0.443445, 6.01235e-07, 4.92916e-08, 0, 2.94598e-08, 4.84449e-07, 0, 0, 1.16444e-06, 2.28725e-05, 2.50221e-05, 0.813182, 0.938762, 5.15859e-05, 265.448
2058, 0.493132, 5.27743e-07, 4.79964e-08, 0, 3.27118e-08, 5.32508e-07, 0, 0, 1.14096e-06, 2.53975e-05, 2.7464e-05, 0.706979, 0.938828, 5.15134e-05, 265.139
2059, 0.562582, 4.28687e-07, 4.57162e-08, 0, 3.72893e-08, 6.00688e-07, 0, 0, 1.11238e-06, 2.8935e-05, 3.09432e-05, 0.575218, 0.938894, 5.14423e-05, 264.78
2060, 0.610834, 3.67603e-07, 4.42898e-08, 0, 4.03939e-08, 6.48246e-07, 0, 0, 1.10053e-06, 3.13773e-05, 3.34031e-05, 0.492931, 0.93896, 5.13709e-05, 264.568
2061, 0.600395, 3.90751e-07, 4.53191e-08, 0, 3.95882e-08, 6.36789e-07, 0, 0, 1.11245e-06, 3.08022e-05, 3.28495e-05, 0.510168, 0.939026, 5.12983e-05, 264.572
2062, 0.553795, 4.65387e-07, 4.77024e-08, 0, 3.64126e-08, 5.88844e-07, 0, 0, 1.13835e-06, 2.83718e-05, 3.04139e-05, 0.590961, 0.939092, 5.12248e-05, 264.699
2063, 0.516095, 5.32085e-07, 4.95323e-08, 0, 3.37951e-08, 5.50177e-07, 0, 0, 1.16559e-06, 2.64004e-05, 2.8452e-05, 0.661464, 0.939158, 5.11505e-05, 264.832
2064, 0.50068, 5.67819e-07, 5.03558e-08, 0, 3.26565e-08, 5.34049e-07, 0, 0, 1.18488e-06, 2.55736e-05, 2.7644e-05, 0.691789, 0.939224, 5.10766e-05, 264.894
2065, 0.495461, 5.87956e-07, 5.09254e-08, 0, 3.21825e-08, 5.2859e-07, 0, 0, 1.19965e-06, 2.5271e-05, 2.73975e-05, 0.702266, 0.93929, 5.10044e-05, 264.914
2066, 0.49772, 5.95143e-07, 5.1342e-08, 0, 3.21944e-08, 5.30799e-07, 0, 0, 1.20948e-06, 2.53499e-05, 2.75516e-05, 0.697717, 0.939356, 5.09334e-05, 264.893
2067, 0.512071, 5.81e-07, 5.12338e-08, 0, 3.30359e-08, 5.4462e-07, 0, 0, 1.20989e-06, 2.60433e-05, 2.82855e-05, 0.669292, 0.939422, 5.08615e-05, 264.792
2068, 0.529232, 5.59824e-07, 5.11004e-08, 0, 3.40476e-08, 5.61244e-07, 0, 0, 1.20622e-06, 2.68771e-05, 2.91639e-05, 0.636328, 0.939488, 5.07879e-05, 264.658
2069, 0.541571, 5.42915e-07, 5.13484e-08, 0, 3.46973e-08, 5.73549e-07, 0, 0, 1.20251e-06, 2.74636e-05, 2.98363e-05, 0.613281, 0.939554, 5.07139e-05, 264.524
2070, 0.554554, 5.22311e-07, 5.1546e-08, 0, 3.54005e-08, 5.86366e-07, 0, 0, 1.19562e-06, 2.80821e-05, 3.05344e-05, 0.589591, 0.93962, 5.06422e-05, 264.362
2071, 0.575561, 4.88055e-07, 5.1148e-08, 0, 3.66997e-08, 6.06201e-07, 0, 0, 1.1821e-06, 2.91052e-05, 3.15725e-05, 0.552411, 0.939686, 5.05721e-05, 264.145
2072, 0.601794, 4.45803e-07, 5.0315e-08, 0, 3.83832e-08, 6.3043e-07, 0, 0, 1.16493e-06, 3.03897e-05, 3.28217e-05, 0.507841, 0.939752, 5.0502e-05, 263.895
2073, 0.62302, 4.0979e-07, 4.96616e-08, 0, 3.97126e-08, 6.49881e-07, 0, 0, 1.14904e-06, 3.14182e-05, 3.38294e-05, 0.473177, 0.939818, 5.04312e-05, 263.654
2074, 0.639082, 3.81812e-07, 4.92213e-08, 0, 4.06689e-08, 6.64481e-07, 0, 0, 1.13618e-06, 3.2183e-05, 3.45954e-05, 0.447722, 0.939883, 5.03602e-05, 263.438
2075, 0.656263, 3.57214e-07, 4.87213e-08, 0, 4.16763e-08, 6.79879e-07, 0, 0, 1.12749e-06, 3.30016e-05, 3.54063e-05, 0.421194, 0.93995, 5.02893e-05, 263.259
2076, 0.672896, 3.3837e-07, 4.83395e-08, 0, 4.26037e-08, 6.94671e-07, 0, 0, 1.12398e-06, 3.37906e-05, 3.61937e-05, 0.396164, 0.940016, 5.02183e-05, 263.125
2077, 0.684923, 3.32486e-07, 4.83403e-08, 0, 4.3181e-08, 7.04814e-07, 0, 0, 1.12882e-06, 3.43459e-05, 3.67525e-05, 0.378448, 0.940082, 5.01472e-05, 263.065
2078, 0.708199, 3.10789e-07, 4.75798e-08, 0, 4.45609e-08, 7.244e-07, 0, 0, 1.12733e-06, 3.54611e-05, 3.77706e-05, 0.34503, 0.940148, 5.00762e-05, 262.949
2079, 0.74781, 2.59107e-07, 4.56014e-08, 0, 4.71301e-08, 7.58367e-07, 0, 0, 1.1102e-06, 3.73912e-05, 3.94877e-05, 0.290606, 0.940214, 5.0005e-05, 262.694
2080, 0.773731, 2.23911e-07, 4.43718e-08, 0, 4.87784e-08, 7.80045e-07, 0, 0, 1.09711e-06, 3.86343e-05, 4.05882e-05, 0.256531, 0.94028, 4.99337e-05, 262.473
2081, 0.774254, 2.23771e-07, 4.47231e-08, 0, 4.86607e-08, 7.79148e-07, 0, 0, 1.0963e-06, 3.86071e-05, 4.05657e-05, 0.255855, 0.940346, 4.98628e-05, 262.364
2082, 0.762784, 2.39298e-07, 4.58178e-08, 0, 4.77272e-08, 7.67629e-07, 0, 0, 1.10047e-06, 3.79818e-05, 4.00109e-05, 0.27078, 0.940412, 4.97924e-05, 262.3
2083, 0.751064, 2.57036e-07, 4.69489e-08, 0, 4.68165e-08, 7.5572e-07, 0, 0, 1.10652e-06, 3.73454e-05, 3.94336e-05, 0.286264, 0.940478, 4.97221e-05, 262.252
2084, 0.739499, 2.80268e-07, 4.81846e-08, 0, 4.59223e-08, 7.43755e-07, 0, 0, 1.11813e-06, 3.67181e-05, 3.88585e-05, 0.301783, 0.940544, 4.96516e-05, 262.254
2085, 0.736404, 2.92043e-07, 4.89407e-08, 0, 4.55868e-08, 7.39287e-07, 0, 0, 1.12586e-06, 3.65103e-05, 3.86623e-05, 0.305977, 0.94061, 4.95798e-05, 262.221
2086, 0.750423, 2.73648e-07, 4.8523e-08, 0, 4.6409e-08, 7.50105e-07, 0, 0, 1.11869e-06, 3.71505e-05, 3.9226e-05, 0.287118, 0.940676, 4.95081e-05, 262.055
2087, 0.76692, 2.51089e-07, 4.7905e-08, 0, 4.73793e-08, 7.63142e-07, 0, 0, 1.10952e-06, 3.79144e-05, 3.98997e-05, 0.265373, 0.940742, 4.94385e-05, 261.872
2088, 0.774558, 2.43854e-07, 4.78879e-08, 0, 4.7733e-08, 7.68368e-07, 0, 0, 1.10784e-06, 3.82404e-05, 4.01859e-05, 0.255463, 0.940808, 4.93708e-05, 261.755
2089, 0.775374, 2.47929e-07, 4.83578e-08, 0, 4.76181e-08, 7.67623e-07, 0, 0, 1.11153e-06, 3.82287e-05, 4.0176e-05, 0.25441, 0.940874, 4.93034e-05, 261.687
2090, 0.777151, 2.50011e-07, 4.87478e-08, 0, 4.75819e-08, 7.6765e-07, 0, 0, 1.11399e-06, 3.8263e-05, 4.02037e-05, 0.25212, 0.94094, 4.92353e-05, 261.607
2091, 0.784267, 2.42582e-07, 4.87285e-08, 0, 4.79221e-08, 7.72211e-07, 0, 0, 1.11144e-06, 3.85592e-05, 4.04548e-05, 0.243006, 0.941006, 4.91667e-05, 261.483
2092, 0.787752, 2.42837e-07, 4.90274e-08, 0, 4.79932e-08, 7.73515e-07, 0, 0, 1.11337e-06, 3.86769e-05, 4.05452e-05, 0.238572, 0.941072, 4.90977e-05, 261.399
2093, 0.782098, 2.61089e-07, 5.00532e-08, 0, 4.74349e-08, 7.66779e-07, 0, 0, 1.12536e-06, 3.83453e-05, 4.02372e-05, 0.245775, 0.941138, 4.90281e-05, 261.404
2094, 0.782034, 2.67758e-07, 5.05722e-08, 0, 4.7275e-08, 7.64807e-07, 0, 0, 1.13041e-06, 3.82864e-05, 4.01628e-05, 0.245857, 0.941204, 4.89583e-05, 261.348
