case index 5 = {
num freq, 3000
num column, 38
Waveln,  combin,  H2O,  umix,  O3,  trace,  N2,  H2Ocnt,  molec,  aercld,  HNO3,  aercld,  CO2,  CO,  CH4,  N2O,  O2,  NH3,  NO,  NO2,  SO2,  cloud,  F11,  F12,  CCl3F,  CF4,  F22,  F113,  F114,  R115,  ClONO2,  HNO4,  CHCl2F,  CCl4,  N2O5,  H2-H2,  H2-HE,  H2-CH4,  CH4-CH4
  [nm],  trans,  trans,  trans,  trans,  trans,  trans,  trans,  scat,  trans,  trans,  abtrns,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans
2001, 0.15919, 0.936387, 0.239406, 1, 0.999962, 1, 0.998514, 0.999172, 0.703053, 1, 0.854364, 0.23947, 1, 0.999989, 0.999754, 1, 0.999962, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2002, 0.118994, 0.905144, 0.186664, 1, 0.99997, 1, 0.998587, 0.999174, 0.703177, 1, 0.854409, 0.186707, 1, 0.999993, 0.99978, 1, 0.99997, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2003, 0.0973579, 0.876158, 0.159954, 1, 0.99998, 1, 0.998656, 0.999176, 0.703297, 1, 0.854453, 0.159985, 1, 0.999993, 0.999814, 1, 0.99998, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2004, 0.0852656, 0.875051, 0.140908, 1, 0.999975, 1, 0.998722, 0.999177, 0.703417, 1, 0.854496, 0.140932, 1, 0.99999, 0.99984, 1, 0.999975, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2005, 0.0865286, 0.880338, 0.141085, 1, 0.999959, 1, 0.998781, 0.999179, 0.703537, 1, 0.854539, 0.141106, 1, 0.999981, 0.999865, 1, 0.999959, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2006, 0.106769, 0.892471, 0.169294, 1, 0.999968, 1, 0.998835, 0.999181, 0.703657, 1, 0.854582, 0.169314, 1, 0.999973, 0.999894, 1, 0.999968, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2007, 0.151896, 0.929219, 0.229409, 1, 0.999981, 1, 0.998887, 0.999182, 0.703777, 1, 0.854625, 0.229441, 1, 0.999967, 0.999904, 1, 0.999981, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2008, 0.208931, 0.963618, 0.305525, 1, 0.999983, 1, 0.998937, 0.999184, 0.703896, 1, 0.854669, 0.305596, 1, 0.999973, 0.999842, 1, 0.999983, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2009, 0.242938, 0.9855, 0.349778, 0.999999, 0.999973, 1, 0.998983, 0.999186, 0.704015, 1, 0.854712, 0.349892, 1, 0.999984, 0.99974, 1, 0.999973, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2010, 0.220477, 0.993466, 0.315758, 0.999998, 0.999979, 1, 0.999027, 0.999187, 0.704134, 1, 0.854756, 0.315864, 1, 0.999993, 0.999721, 1, 0.999979, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2011, 0.183167, 0.99184, 0.262912, 0.999998, 0.999986, 1, 0.999069, 0.999189, 0.704252, 1, 0.8548, 0.262978, 1, 0.999995, 0.999798, 1, 0.999986, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2012, 0.159014, 0.979319, 0.232412, 0.999997, 0.999984, 1, 0.999109, 0.99919, 0.70437, 1, 0.854844, 0.232441, 1, 0.999988, 0.999893, 1, 0.999984, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2013, 0.159198, 0.958737, 0.238722, 0.999996, 0.999974, 1, 0.999147, 0.999192, 0.704488, 1, 0.854888, 0.238744, 1, 0.999982, 0.999934, 1, 0.999974, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2014, 0.170686, 0.946535, 0.258039, 0.999995, 0.999979, 1, 0.999182, 0.999193, 0.704606, 1, 0.854932, 0.258059, 1, 0.999981, 0.999946, 1, 0.999979, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2015, 0.179955, 0.936198, 0.275396, 0.999994, 0.999987, 1, 0.999217, 0.999195, 0.704724, 1, 0.854976, 0.275418, 1, 0.999977, 0.999953, 1, 0.999987, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2016, 0.18905, 0.929143, 0.293864, 0.999994, 0.999987, 1, 0.99925, 0.999197, 0.704842, 1, 0.85502, 0.293888, 1, 0.99997, 0.999959, 1, 0.999987, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2017, 0.201175, 0.915573, 0.318004, 0.999993, 0.999979, 1, 0.99928, 0.999198, 0.70496, 1, 0.855064, 0.318028, 1, 0.999971, 0.999964, 1, 0.999979, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2018, 0.227125, 0.925828, 0.349984, 0.999992, 0.999978, 1, 0.999308, 0.9992, 0.705078, 1, 0.855108, 0.350004, 1, 0.999981, 0.999969, 1, 0.999978, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2019, 0.263154, 0.942998, 0.398048, 0.999992, 0.999984, 1, 0.999335, 0.999201, 0.705196, 1, 0.855151, 0.398064, 1, 0.999991, 0.999971, 1, 0.999984, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2020, 0.300789, 0.952699, 0.453255, 0.999991, 0.999987, 1, 0.99936, 0.999203, 0.705315, 1, 0.855194, 0.453271, 1, 0.999995, 0.99997, 1, 0.999987, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2021, 0.340568, 0.960635, 0.509521, 0.999992, 0.999984, 1, 0.999382, 0.999205, 0.705433, 1, 0.855237, 0.509542, 1, 0.999993, 0.999968, 1, 0.999984, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2022, 0.381649, 0.969277, 0.563429, 0.999994, 0.999987, 1, 0.999403, 0.999206, 0.705551, 1, 0.85528, 0.563452, 1, 0.999988, 0.999971, 1, 0.999987, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2023, 0.421622, 0.971458, 0.619625, 0.999995, 0.999992, 1, 0.999422, 0.999208, 0.70567, 1, 0.855323, 0.61965, 1, 0.999989, 0.999972, 1, 0.999992, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2024, 0.459674, 0.97277, 0.672871, 0.999996, 0.999992, 1, 0.999441, 0.999209, 0.705788, 1, 0.855366, 0.672901, 1, 0.99999, 0.999967, 1, 0.999992, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2025, 0.501401, 0.979975, 0.726551, 0.999995, 0.99999, 1, 0.999459, 0.999211, 0.705907, 1, 0.855408, 0.726591, 1, 0.999991, 0.999955, 1, 0.99999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2026, 0.540196, 0.985658, 0.777818, 0.999994, 0.999991, 1, 0.999477, 0.999213, 0.706025, 1, 0.855451, 0.777871, 1, 0.999992, 0.999941, 1, 0.999991, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2027, 0.559023, 0.97194, 0.817481, 0.99998, 0.999994, 1, 0.999495, 0.999214, 0.706143, 1, 0.855494, 0.81755, 1, 0.999993, 0.999922, 1, 0.999994, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2028, 0.572762, 0.953466, 0.854057, 0.999854, 0.999995, 1, 0.999512, 0.999216, 0.706261, 1, 0.855537, 0.854148, 1, 0.999994, 0.9999, 1, 0.999995, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2029, 0.594203, 0.95323, 0.885101, 0.999619, 0.999994, 1, 0.999528, 0.999217, 0.706378, 1, 0.85558, 0.885218, 1, 0.999992, 0.999875, 1, 0.999994, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2030, 0.621864, 0.969228, 0.909977, 0.999439, 0.999994, 1, 0.999544, 0.999219, 0.706494, 1, 0.855623, 0.910111, 1, 0.999991, 0.99986, 1, 0.999994, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2031, 0.637932, 0.981916, 0.921004, 0.999509, 0.999996, 1, 0.99956, 0.99922, 0.706611, 1, 0.855666, 0.921144, 1, 0.999994, 0.999853, 1, 0.999996, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2032, 0.641654, 0.980818, 0.926938, 0.999705, 0.999996, 1, 0.999575, 0.999222, 0.706727, 1, 0.855709, 0.927078, 1, 0.999996, 0.999852, 1, 0.999996, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2033, 0.641754, 0.976928, 0.930383, 0.999829, 0.999995, 1, 0.999589, 0.999223, 0.706843, 1, 0.855752, 0.93051, 1, 0.999996, 0.999868, 1, 0.999995, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2034, 0.645488, 0.981112, 0.931635, 0.99985, 0.999995, 1, 0.999603, 0.999225, 0.706959, 1, 0.855795, 0.931737, 1, 0.999994, 0.999896, 1, 0.999995, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2035, 0.651909, 0.990542, 0.931922, 0.999836, 0.999997, 1, 0.999616, 0.999226, 0.707075, 1, 0.855838, 0.931995, 1, 0.999993, 0.999929, 1, 0.999997, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2036, 0.656427, 0.997539, 0.931754, 0.999813, 0.999997, 1, 0.999629, 0.999228, 0.707191, 1, 0.855881, 0.931806, 1, 0.999995, 0.999949, 1, 0.999997, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2037, 0.653698, 0.99424, 0.930806, 0.999744, 0.999997, 1, 0.99964, 0.999229, 0.707307, 1, 0.855924, 0.930861, 1, 0.999996, 0.999946, 1, 0.999997, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2038, 0.647232, 0.986831, 0.928296, 0.999645, 0.999997, 1, 0.999651, 0.999231, 0.707424, 1, 0.855967, 0.928367, 1, 0.999997, 0.999926, 1, 0.999997, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2039, 0.636126, 0.97686, 0.92127, 0.999594, 0.999997, 1, 0.999662, 0.999232, 0.70754, 1, 0.85601, 0.921361, 1, 0.999997, 0.999904, 1, 0.999997, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2040, 0.622393, 0.97011, 0.907478, 0.999642, 0.999998, 1, 0.999672, 0.999234, 0.707656, 1, 0.856053, 0.907582, 1, 0.999997, 0.999889, 1, 0.999998, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2041, 0.620818, 0.97793, 0.89799, 0.999734, 0.999998, 1, 0.999681, 0.999235, 0.707772, 1, 0.856096, 0.898093, 1, 0.999997, 0.999888, 1, 0.999998, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2042, 0.622464, 0.985008, 0.893967, 0.99979, 0.999997, 1, 0.999689, 0.999237, 0.707889, 1, 0.856139, 0.894068, 1, 0.999997, 0.99989, 1, 0.999997, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2043, 0.626972, 0.984859, 0.900614, 0.999802, 0.999998, 1, 0.999697, 0.999239, 0.708005, 1, 0.856182, 0.900714, 1, 0.999998, 0.999892, 1, 0.999998, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2044, 0.627837, 0.979697, 0.90646, 0.999803, 0.999998, 1, 0.999704, 0.99924, 0.708121, 1, 0.856225, 0.906557, 1, 0.999997, 0.999897, 1, 0.999998, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
